timestamp,stablecoin_growth_30d_pct,btc_etf_flow_5d_usd,eth_etf_flow_5d_usd,total_market_trend_30d_pct,btc_trend_30d_pct,funding_rate,oi_growth_7d_pct
2024-01-15,3.6742191330654705,,,,0.5512792341554329,,
2024-01-16,3.303094022143105,,,,4.261788317242554,,
2024-01-17,3.322128856129325,,,,0.2773232562391703,,
2024-01-18,3.7723529558158386,,,,-2.243566620202153,,
2024-01-19,2.926328825951874,,,,-4.602585865969244,,
2024-01-20,2.783551266443607,,,,-4.9376906556502504,,
2024-01-21,2.9662580125026317,,,,-5.432709015252546,,
2024-01-22,2.4791020836758326,,,,-9.459807020980215,,
2024-01-23,2.459625326936621,,,,-7.19653885070305,,
2024-01-24,3.1167428037018885,,,,-8.01184042731652,,
2024-01-25,3.01950106823492,,,,-5.993658273685087,,
2024-01-26,3.4098864083011104,,,,-3.6964828679552753,,
2024-01-27,3.221377732581021,,,,-1.041096933165686,,
2024-01-28,3.4205569640527456,,,,-0.08531638257587293,,
2024-01-29,3.3917250495471896,,,,2.758453432203112,,
2024-01-30,3.7174113216740023,,,,1.5550244326520968,,
2024-01-31,3.7852927010186166,,,,-3.620566529084168,,
2024-02-01,3.3959738967370035,,,,-4.147048150807253,,
2024-02-02,3.57263849498779,,,,0.828026830524653,,
2024-02-03,3.127493295176298,,,,-2.5820647730181223,,
2024-02-04,2.5575252308727148,,,,-3.5388517550415055,,
2024-02-05,2.2943743453654575,,,,-2.8648354087670413,,
2024-02-06,1.8844547683918966,,,,-1.8895709487714463,,
2024-02-07,2.19647122095854,,,,-5.540750535025429,,
2024-02-08,2.2193701759458673,,,,-1.7812838863587088,,
2024-02-09,2.4671367851318404,,,,1.0262359125125187,,
2024-02-10,2.2861036421987224,,,,3.046947765129948,,
2024-02-11,2.2447467390369846,,,,12.895997987973162,,
2024-02-12,2.910775601708604,,,,16.49851019849473,,
2024-02-13,2.117324959312028,,,,19.09128050541127,,
2024-02-14,2.13487566379702,,,,21.839166711752924,,
2024-02-15,3.0961603905847346,,,,20.265334815400358,,
2024-02-16,2.9896269901789063,,,,21.85334801442862,,
2024-02-17,2.8442945859634694,,,,24.95950638194906,,
2024-02-18,3.4712275397382086,,,,25.153346105274178,,
2024-02-19,3.260742041137754,,,,24.171815836707754,,
2024-02-20,3.094627745692824,,,,25.681590309648804,,
2024-02-21,3.3829070565252195,,,,31.038626648490375,,
2024-02-22,3.2940964956442054,,,,28.550138354186714,,
2024-02-23,2.9495663473536604,,,,26.591747312203506,,
2024-02-24,3.5423400974867514,,,,29.046079573905526,,
2024-02-25,3.2194608993103335,,,,23.683665000857168,,
2024-02-26,3.1328959732551898,,,,29.33441403891632,,
2024-02-27,3.4148676265785882,,,,35.70283499868907,,
2024-02-28,3.7939809920349177,,,,44.17599826338774,,
2024-02-29,3.8979499277099094,,,,42.36006995628898,,
2024-03-01,4.452190204174267,,,,46.51925786754345,,
2024-03-02,4.836041280972236,,,,43.87894605149973,,
2024-03-03,4.614242030209237,,,,46.09715277777777,,
2024-03-04,4.928320664224928,,,,58.67003138027893,,
2024-03-05,5.114478961698143,,,,49.647017768643195,,
2024-03-06,5.175871988073943,,,,54.70861908697759,,
2024-03-07,5.5364523609119365,,,,55.045934993775944,,
2024-03-08,5.654568549936512,,,,53.6072253188304,,
2024-03-09,6.296352288661056,,,,50.839713703102205,,
2024-03-10,6.282114879698142,,,,46.30135254091794,,
2024-03-11,6.27370483545906,,,,50.94545485767972,,
2024-03-12,6.605714844408128,,,,47.9337987440577,,
2024-03-13,6.616482653905753,,,,46.387031983119286,,
2024-03-14,7.522645681564399,,,,43.640903275057205,,
2024-03-15,7.574069091361868,,,,34.18210616935906,,
2024-03-16,6.761027715488477,,,,25.868600616808024,,
2024-03-17,6.988452520719157,,,,31.21275356068429,,
2024-03-18,6.474259266027094,,,,30.918926685390225,,
2024-03-19,6.838597798393131,,,,18.795872542827485,,
2024-03-20,7.201519926501598,,,,31.03015698971292,,
2024-03-21,6.850591988258059,,,,25.340124403880516,,
2024-03-22,7.18402853040121,,,,23.04221901164121,,
2024-03-23,7.190608091772233,,,,24.765024931553768,,
2024-03-24,7.153364051860844,,,,32.448745323352554,,
2024-03-25,6.545023584853804,,,,35.50983532105625,,
